key,symbol,name,address,decimals,blockchain
BRE-2Ca2,BRE,BRE,0xAB5315a119Daa8Fd477f4F05c7a27902b5A62Ca2,18,coinbase_base
RFL-eE51,RFL,RFL,0x1A781b52907E2f64B85259dCb04F0cB06E94eE51,18,coinbase_base
BTD-136e,BTD,BTD,0xd884d846816A4170CBf7764223F7bA4b9aDB136e,18,coinbase_base
BRISE-50C3,BRISE,BRISE,0x3d2abc8226751336a969099fbC7bdFC2b1a750C3,18,coinbase_base
XXXX-2824,XXXX,XXXX,0xB68A7f85A41EeF30B9566650dE453D11CD092824,9,coinbase_base
Sats-74cF,Sats,Sats,0x72E2b62F52e2b653196556B42B5509f7De1e74cF,9,coinbase_base
UNI SHIBA INU-3637,UNI SHIBA INU,UNI SHIBA INU,0xE7E82109bed6035883caBB3A8b3e7CAfF26F3637,18,coinbase_base
BNOVA-Cd6F,BNOVA,BNOVA,0x77078c748d39F63Aab4aCf716CF106280B64Cd6F,18,coinbase_base
PLATINUM-7DDA,PLATINUM,PLATINUM,0x635B3dB751B22050BE9B3fcE8646C29d06e07DDA,18,coinbase_base
BalderINU-683D,BalderINU,BalderINU,0x75f5244bdBaf618fF73A28Cb58FA3a829105683D,9,coinbase_base
KTOSHI-AF2d,KTOSHI,KTOSHI,0xC0Cfe5AA683a01B92E64a43b289DCe8453A2AF2d,18,coinbase_base
BaseEveryDay-bE8A,BaseEveryDay,BaseEveryDay,0xc306EaE34928194C63fF67Dc69F3adbA7F24bE8A,18,coinbase_base
BINU-52fF,BINU,BINU,0x63e71271719f03D7233f4Fa306B6Ea868D0f52fF,18,coinbase_base
Base-FF33,Base,Base,0x052d2583978cCe71846d3149392dA2Bc47BFFF33,18,coinbase_base
BAZED-Ff3D,BAZED,BAZED,0xbffF0f4Ad194e3E7Fbca4e05dbA217e33093Ff3D,18,coinbase_base
UNIBALD-a8B6,UNIBALD,UNIBALD,0xF831726541Deb9170e670E08520f070d384fa8B6,6,coinbase_base
Phoenix-9579,Phoenix,Phoenix,0x17B9e20F347E4B28000B36c03C7393c8834B9579,18,coinbase_base
TOSH-A576,TOSH,TOSH,0xc615b26eD441822c2e94e2100220705eBB7CA576,18,coinbase_base
BONE-DEDc,BONE,BONE,0xC43ca75aB56cCe9e91cC780eE31C302dCb15DEDc,18,coinbase_base
UFEG-e3DD,UFEG,UFEG,0x951E0E1057B33FD05725AF31EF8888b80315e3DD,18,coinbase_base
OHN-dEE3,OHN,OHN,0x1C512D242ffbC38A28dCB904fDbdEF632C6edEE3,18,coinbase_base
BULLET-b6e4,BULLET,BULLET,0x2A666Ea117Fec887A87E227d51bE6EaE4bE8b6e4,3,coinbase_base
UNIINU-1d28,UNIINU,UNIINU,0x0BC6aD6ECf6d9DA0e9FBb3b9A2810fDe6D111d28,9,coinbase_base
ODOS-F0E4,ODOS,ODOS,0x9070eB48831D20ABBCAEA853CcE6CcB41de8F0E4,18,coinbase_base
UNICORN-2450,UNICORN,UNICORN,0x822e8cf2EBc0c25590FA570c4d08023293772450,18,coinbase_base
SPACE-dC3a,SPACE,SPACE,0xf2b28615Add298e85de584D8Ca713186a0c9dC3a,18,coinbase_base
UPEPE-64b1,UPEPE,UPEPE,0xC15088d6696D686172414FfE46E5c9EfA07a64b1,18,coinbase_base
BUS-282D,BUS,BUS,0x580bb4F8100d63Bd18eFa9e94C54d09dBF69282D,18,coinbase_base
Memes-BB5B,Memes,Memes,0xC97f8B9dC6C21c950f3Aa8d53D1B82457267BB5B,18,coinbase_base
CuteCat-B5f2,CuteCat,CuteCat,0xEFBE2195f8c7E30CfE270fCAA8b1492f70e1B5f2,18,coinbase_base
BREAD-AEC6,BREAD,BREAD,0xA43bF1994DCbA35A6E8f81B4EA19E57AD19aAEC6,9,coinbase_base
BULLET-3A77,BULLET,BULLET,0xDd9717Efc0c41BE79F3B6ca22e122C81CdDC3A77,3,coinbase_base
X.Cyber-6A04,X.Cyber,X.Cyber,0x4a831e0B854D101246ce9DC430512C0b44F16A04,18,coinbase_base
MUSK-2d56,MUSK,MUSK,0xB0cf919c14D3738B5f4F7D46Cc7229423F0d2d56,8,coinbase_base
SPACE-78A5,SPACE,SPACE,0xdFcBB8a2ED67Ff21b85857D8B4caE07D4AcC78A5,18,coinbase_base
TEST-5b8B,TEST,TEST,0x4D850862D73B6C9D7Fe2836988A2a91037B75b8B,18,coinbase_base
PIPPIN-de72,PIPPIN,PIPPIN,0x45305b5c2fBDEA20831647849E18E36b8B89de72,18,coinbase_base
CHAPPIE-9982,CHAPPIE,CHAPPIE,0xb5955C18B66E11D37dd33F8bbD34F59BBf6E9982,18,coinbase_base
BOOST-2615,BOOST,BOOST,0x5a5aF7ebe2Dc3deA0D2d74Ba655123B4d30e2615,9,coinbase_base
RoD-f5F5,RoD,RoD,0xa9dCFaB3C6C184D21a8ECDA1D1fA678d528df5F5,18,coinbase_base
MARK-189F,MARK,MARK,0x28Ba8cDA99CE54d8Ac87c6F5754FEEC3783B189F,18,coinbase_base
axlUSDT-52a6,axlUSDT,axlUSDT,0x7f5373AE26c3E8FfC4c77b7255DF7eC1A9aF52a6,6,coinbase_base
BRE-a751,BRE,BRE,0x705680430892c799672336Eef847c2cE3185a751,18,coinbase_base
SB-a001,SB,SB,0xc833a9A54F033b2aD5250F7F2C79e3aF0cEfa001,18,coinbase_base
OS-8B26,OS,OS,0xaf662337d854a2bb91c2E9891898E11aab0b8B26,18,coinbase_base
YIFY-7868,YIFY,YIFY,0x676DB610717B813576A78B6EAA33ead417D17868,18,coinbase_base
Unimeme-A7F4,Unimeme,Unimeme,0xb8d39d53bFDd96ec66486C56f14bb239FffbA7F4,18,coinbase_base
MVD-2C24,MVD,MVD,0xFe3E0f325750F16514b01C0420E7BC89Aa932C24,18,coinbase_base
JUMP-A2BE,JUMP,JUMP,0xc9Db1767c8B05805b71d1a8E0E0f133734C2A2BE,18,coinbase_base
BASED-b663,BASED,BASED,0xBa5E6fa2f33f3955f0cef50c63dCC84861eAb663,18,coinbase_base
BROZ-c610,BROZ,BROZ,0x506b9049C74708F2f901F3733b400684128cc610,18,coinbase_base
axlUSDC-5215,axlUSDC,axlUSDC,0xEB466342C4d449BC9f53A865D5Cb90586f405215,6,coinbase_base
BASEAI-3813,BASEAI,BASEAI,0x5599A9d3f175997C3dB2f939719eE8df0b0A3813,18,coinbase_base
AUTH-4901,AUTH,AUTH,0x6B0AFbC9AaFceD975ECF0EC0Cb7f370008b24901,18,coinbase_base
KETAI-Be0F,KETAI,KETAI,0xB83915c5b7DD332B3583236e01788CC67832Be0F,18,coinbase_base
GNS-8A91,GNS,GNS,0x8b5DCd6246a76f6eDDfb3440fC9b3188A0D48A91,18,coinbase_base
BASED-08a1,BASED,BASED,0x474327eA96cBfEcaF6f664386C16A712066008a1,18,coinbase_base
BASEGO-0Ff5,BASEGO,BASEGO,0x51866500E8FE75349359B33D0ED1557Fe37d0Ff5,18,coinbase_base
SIS-07EC,SIS,SIS,0x0868D3aecd29fE4e4f4490B4D3D0e937C6eF07EC,18,coinbase_base
FREEX-196f,FREEX,FREEX,0xd3532210fAf14e7Cb12B7c4A479dA4cc4eDE196f,18,coinbase_base
RLB-761D,RLB,RLB,0xb4bD6f6aECDDa08C64576A72f26801Aae25b761D,18,coinbase_base
Babyuni-44e9,Babyuni,Babyuni,0x447C80e14F6e0672F09f8c70d3b0394690E444e9,18,coinbase_base
科太币-8766,科太币,科太币,0xf005c7Fb43567Cd46333E5Af91970965976b8766,18,coinbase_base
Shrimps-3951,Shrimps,Shrimps,0xBc8a14dD5194DEf2C11d8670b537Eb8270E23951,18,coinbase_base
SUN-fda3,SUN,SUN,0xE4843328576D0CC47C1249D8FD8C674e3606fda3,18,coinbase_base
科太币-1E04,科太币,科太币,0x69ACCe18aaf01a9352bDa5D63D11Da3861931E04,18,coinbase_base
SUPER-4259,SUPER,SUPER,0x99811470921536451a627944d9FF2cBFAf5b4259,9,coinbase_base
YFI-7965,YFI,YFI,0x5c46a576216fD05436a1a47AeE60abB047237965,18,coinbase_base
BPD-90E8,BPD,BPD,0xd28A21db3eC627b497A9e76c483b6F73FE5990E8,18,coinbase_base
test-4319,test,test,0xD249E4A04D59b2E9A81c5d551Fa3EAA32AE54319,9,coinbase_base
BTCBR-e691,BTCBR,BTCBR,0x6324065012b16dA37aa4086EDb49Aa9d3754e691,18,coinbase_base
UNICHAD-aC88,UNICHAD,UNICHAD,0xd9bB73DAEc967FD45C8Df13B7Cd5912eb8F1aC88,18,coinbase_base
MOON-94b0,MOON,MOON,0xEEFe4d8F78E6b772f1D81f2De6A75e4de42294b0,18,coinbase_base
PRERICH-347d,PRERICH,PRERICH,0xB2313F61c02Fd0c6fcA4fFd8E9B8A127A37a347d,18,coinbase_base
PUNK-7037,PUNK,PUNK,0xC9b6abd7584735BB0cd745102d28BF1377027037,18,coinbase_base
FIRE-9bf3,FIRE,FIRE,0x0711Cf2942Ff624Dc1ebc72ADa9306d37edc9bf3,18,coinbase_base
PYUSD-6da5,PYUSD,PYUSD,0x155c5AfB2ce31F0B1e6526234a3D105256A96da5,18,coinbase_base
AOE-bE33,AOE,AOE,0xE8694b6bb4c870Faa6F0846644b730824588bE33,18,coinbase_base
wiBOT-75d0,wiBOT,wiBOT,0x5Cfa1411be5e8Ed38C7591c1779e988673E375d0,18,coinbase_base
EGD-2065,EGD,EGD,0xDCe8fD19D16330Cee317108E6e02E4aB32882065,18,coinbase_base
BULLET-0B76,BULLET,BULLET,0x3EC3e693e1F14e6C90698DDd49C70F1b33Ab0B76,3,coinbase_base
MST-3552,MST,MST,0x2F3b1A07E3eFb1fCc64BD09b86bD0Fa885D93552,18,coinbase_base
BTD-1489,BTD,BTD,0xcdBdaff8207Ac6587AE11BD7efC187eD60271489,18,coinbase_base
GLADIATOR-04fd,GLADIATOR,GLADIATOR,0x49c8FBF113E1Ea6B5f943Ef7CA3F0FA5aB6f04fd,18,coinbase_base
大吊币-C83E,大吊币,大吊币,0xcad9f148D2A8cdDa33C30ab3f31C2284168DC83E,18,coinbase_base
LICK-FeD0,LICK,LICK,0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD0,18,coinbase_base
ROCKET-F3dB,ROCKET,ROCKET,0xDA6b36a6BFB33fB47d515A516c0c4CeA868fF3dB,18,coinbase_base
TOSHITAX-3b4C,TOSHITAX,TOSHITAX,0x86eE92901F9eC336D1f9767AA162589EB81F3b4C,18,coinbase_base
BaseX-66cd,BaseX,BaseX,0x6cbAC25c01ff2D59647baA470D14AA8C30CF66cd,18,coinbase_base
PYUSD-B5CF,PYUSD,PYUSD,0xBff9E93Db2fae1D32D38c5A88886e235534eB5CF,18,coinbase_base
JOYBOY-b4D4,JOYBOY,JOYBOY,0x82b5A76706caA4425d543a6b8440eecFA3f1b4D4,8,coinbase_base
GOD-8081,GOD,GOD,0xF112265c7b7348fD4145a9293CE184D170D78081,18,coinbase_base
TRUMP-636f,TRUMP,TRUMP,0x24BD086379fF41ABcDa58e19d55587Dd9240636f,18,coinbase_base
SPACE-4a5C,SPACE,SPACE,0xEd6e6DFA1B700fE766A2b045D73aBf5070E24a5C,18,coinbase_base
Babyuni-9C68,Babyuni,Babyuni,0x8B7cADfa9317CE58C087d8421f01CEee1F579C68,6,coinbase_base
GOGO-A258,GOGO,GOGO,0x0c46A1C0d89d2162Dc7E5eb186C9767BE8A6A258,18,coinbase_base
币coin-3994,币coin,币coin,0x798F2025DaEd85a2AD1B723EDF028c90ce753994,18,coinbase_base
MUSK-8D9e,MUSK,MUSK,0x70AD8399AA676a341615d8b7B818345816A38D9e,18,coinbase_base
Cheems-cb0b,Cheems,Cheems,0xab064a1853E5Ea8A6d5f5a9ff8655F08f122cb0b,4,coinbase_base
Test5-8f5E,Test5,Test5,0x7E0dA49525e0B6704c30FB2DB30fA53af4Aa8f5E,18,coinbase_base
Cardano-7F64,Cardano,Cardano,0xEFe65F6fAE1609086CB02f7826eeeA6634F17F64,18,coinbase_base
科场币-8888,科场币,科场币,0x59a2ff3D1B488BeED09a1c4BAaf6864541BE8888,18,coinbase_base
Hibase-E6f0,Hibase,Hibase,0xC28E91648e69Cd641935fC1C64d97d2FC2b7E6f0,18,coinbase_base
BUSB-7894,BUSB,BUSB,0x5926dae8a10573553Dd47688B0B838F605157894,18,coinbase_base
0USDT-cCEE,0USDT,0USDT,0x8f5bFa0eE5Ad1657570B09B308D4E2f0E236cCEE,18,coinbase_base
Bitc-Fe06,Bitc,Bitc,0x6bE6d5e9f1c9A8Eb2e784403599dbAA87cC5Fe06,18,coinbase_base
SAT-b000,SAT,SAT,0xb5bD123f4AFfA4A33e63c7973520D9804648b000,18,coinbase_base
ABBOT-6826,ABBOT,ABBOT,0x889dE9e301D5387a11c68f803373C1159B0d6826,18,coinbase_base
YABADABADOO-8162,YABADABADOO,YABADABADOO,0x5f66077AbF1CA841e577C3c5D15c29558e5f8162,18,coinbase_base
BRE-9842,BRE,BRE,0xfffB7488aB5DdDe106B5BeF56e7c179700509842,18,coinbase_base
NAAN-F34d,NAAN,NAAN,0xA011e20B00253a971f8C7E00525058E7d62aF34d,18,coinbase_base
soso-d660,soso,soso,0x9aADC47383296F426aaFE30b872BFDC091BFd660,18,coinbase_base
EGG-d638,EGG,EGG,0x488E7cDEE678Da25225ACF020D5888b007e0d638,18,coinbase_base
UNISHIB-7084,UNISHIB,UNISHIB,0xE4a2a1A85A067B6263cb7664Ac9D005540057084,18,coinbase_base
TURBO-f62d,TURBO,TURBO,0xDFD04ee126d9D88A04324442aD7A0A65b7FDf62d,18,coinbase_base
SPACE-FCFd,SPACE,SPACE,0xE8CfC3bf3a700a433fD8E3dbd2eE0cB1c425FCFd,18,coinbase_base
MMY-F4f4,MMY,MMY,0xE3bdaF1Ff1cD42436E0B071ab47F4569E5DeF4f4,18,coinbase_base
UNIBASE2.0-0E01,UNIBASE2.0,UNIBASE2.0,0xf943824362A0DDA1591477CB67807793BA3E0E01,18,coinbase_base
joeb-3d1B,joeb,joeb,0x764D3Ab8264379665EaA773d5eb1a5d967D23d1B,18,coinbase_base
COLIN-Fc3f,COLIN,COLIN,0xe7eA6A99048264a6407163a10caf88781252Fc3f,18,coinbase_base
ENGINE-2A12,ENGINE,ENGINE,0x7200f076e7a792A899a16eAFc2c7815fF79F2A12,18,coinbase_base
BPEPE-Ff51,BPEPE,BPEPE,0xf6fB8b4F20E8333d28F5588DAcbc79c199d4Ff51,18,coinbase_base
$Shdw-b9D3,$Shdw,$Shdw,0x1881564b0803AFE2B12fCEC016A973dDCAAeb9D3,18,coinbase_base
Babybase-182C,Babybase,Babybase,0x76881df3e68b50882e2ED4583a5126B32275182C,9,coinbase_base
test-163a,test,test,0x3BA7273924f6e051Aa06411030746A2B32de163a,9,coinbase_base
MEOW-Fa23,MEOW,MEOW,0xaf00059d2c87F08cE458364D78bF8c30e9a2Fa23,18,coinbase_base
WF-E0dB,WF,WF,0x7afb55d01207325d9b34d238D6dc8C874A90E0dB,18,coinbase_base
WHITE-c414,WHITE,WHITE,0x593219B92AeE47486fFee6Bf47354d8A45f6c414,18,coinbase_base
DOG1-84D1,DOG1,DOG1,0x8DD9Ba318E09C226f540d5E7744B41Af5F2484D1,18,coinbase_base
科太币-5e5B,科太币,科太币,0x41B5Db6b25464290e2A17B5581bAEB2f0B665e5B,18,coinbase_base
BLS-E99F,BLS,BLS,0x78a09db01227405552026044455C38E97897E99F,18,coinbase_base
BTD-028a,BTD,BTD,0x671950D8Ca4ED0F20a4Bcebd1733b3dC30e1028a,18,coinbase_base
DeWhales-Fe15,DeWhales,DeWhales,0x329b7e856e626b808571cc7a5134D68C5b4cFe15,18,coinbase_base
DIP-D013,DIP,DIP,0x885037903a5e49860B5BA1a7fd554041604AD013,18,coinbase_base
UNICAT-29D7,UNICAT,UNICAT,0x3676d670f685964419d818E8b81F3C5a187A29D7,9,coinbase_base
XD-781B,XD,XD,0x7d478555028A17f988BcB8B545D07368d160781B,18,coinbase_base
OATH-0305,OATH,OATH,0x5eC04efAFc059fa465ddbCE69BB34DC91B7C0305,18,coinbase_base
SAFEBASE-FA1d,SAFEBASE,SAFEBASE,0xAc157F9552f8aA12696Fbfb9576376A38f22FA1d,18,coinbase_base
